ORIGIN_CITY_NAME,O_lat,O_lon,DEST_CITY_NAME,D_lat,D_lon,Count
"San Francisco, CA",37.7848,-122.7278,"Boise, ID",43.6038,-116.2729,2973
"Los Angeles, CA",33.9731,-118.2479,"Boise, ID",43.6038,-116.2729,1350
"Chicago, IL",41.9613,-87.8849,"Boise, ID",43.6038,-116.2729,1363
"Las Vegas, NV",36.1721,-115.1224,"Boise, ID",43.6038,-116.2729,1430
"Seattle, WA",47.4323,-121.8034,"Boise, ID",43.6038,-116.2729,3351
"Denver, CO",39.7263,-104.8568,"Boise, ID",43.6038,-116.2729,4253
"Phoenix, AZ",33.704,-112.3518,"Boise, ID",43.6038,-116.2729,2311
"Oakland, CA",37.7806,-122.2166,"Boise, ID",43.6038,-116.2729,1439
"San Francisco, CA",37.7848,-122.7278,"Fort Lauderdale, FL",26.1216,-80.1288,2875
"Los Angeles, CA",33.9731,-118.2479,"Fort Lauderdale, FL",26.1216,-80.1288,3827
"Chicago, IL",41.9613,-87.8849,"Fort Lauderdale, FL",26.1216,-80.1288,7683
"Boston, MA",42.3706,-71.027,"Fort Lauderdale, FL",26.1216,-80.1288,5011
"Atlanta, GA",33.8444,-84.47399999999999,"Fort Lauderdale, FL",26.1216,-80.1288,16138
"Las Vegas, NV",36.1721,-115.1224,"Fort Lauderdale, FL",26.1216,-80.1288,2259
"Minneapolis, MN",44.9462,-93.2,"Fort Lauderdale, FL",26.1216,-80.1288,1274
"Orlando, FL",28.5399,-81.3727,"Fort Lauderdale, FL",26.1216,-80.1288,1464
"Seattle, WA",47.4323,-121.8034,"Fort Lauderdale, FL",26.1216,-80.1288,748
"Denver, CO",39.7263,-104.8568,"Fort Lauderdale, FL",26.1216,-80.1288,2649
"Houston, TX",29.8131,-95.3098,"Fort Lauderdale, FL",26.1216,-80.1288,5416
"Tampa, FL",27.9961,-82.58200000000001,"Fort Lauderdale, FL",26.1216,-80.1288,4230
"Detroit, MI",42.3474,-83.0604,"Fort Lauderdale, FL",26.1216,-80.1288,5851
"Philadelphia, PA",40.0018,-75.1179,"Fort Lauderdale, FL",26.1216,-80.1288,4778
"Charlotte, NC",35.26,-80.8042,"Fort Lauderdale, FL",26.1216,-80.1288,5273
"Baltimore, MD",39.2946,-76.6252,"Fort Lauderdale, FL",26.1216,-80.1288,9477
"New Orleans, LA",29.9605,-90.0753,"Fort Lauderdale, FL",26.1216,-80.1288,2100
"Newark, NJ",40.7361,-74.2251,"Fort Lauderdale, FL",26.1216,-80.1288,7822
"Jacksonville, FL",30.3375,-81.7686,"Fort Lauderdale, FL",26.1216,-80.1288,1878
"Milwaukee, WI",43.0113,-87.9584,"Fort Lauderdale, FL",26.1216,-80.1288,700
"Nashville, TN",36.1657,-86.7781,"Fort Lauderdale, FL",26.1216,-80.1288,2178
"Austin, TX",30.3264,-97.7713,"Fort Lauderdale, FL",26.1216,-80.1288,1928
"Kansas City, MO",39.1024,-94.5986,"Fort Lauderdale, FL",26.1216,-80.1288,753
"Columbus, OH",40.0999,-83.0157,"Fort Lauderdale, FL",26.1216,-80.1288,597
"Indianapolis, IN",39.775,-86.1093,"Fort Lauderdale, FL",26.1216,-80.1288,610
"Pittsburgh, PA",40.4752,-79.9528,"Fort Lauderdale, FL",26.1216,-80.1288,1666
"Charleston, SC",32.7795,-79.9371,"Fort Lauderdale, FL",26.1216,-80.1288,408
"Cincinnati, OH",39.1668,-84.5382,"Fort Lauderdale, FL",26.1216,-80.1288,794
"Buffalo, NY",42.8967,-78.8846,"Fort Lauderdale, FL",26.1216,-80.1288,1278
"Providence, RI",41.8228,-71.4145,"Fort Lauderdale, FL",26.1216,-80.1288,1716
"Hartford, CT",41.7801,-72.6771,"Fort Lauderdale, FL",26.1216,-80.1288,1992
"White Plains, NY",41.033,-73.7652,"Fort Lauderdale, FL",26.1216,-80.1288,1470
"Atlantic City, NJ",39.3642,-74.4233,"Fort Lauderdale, FL",26.1216,-80.1288,1768
"Trenton, NJ",40.2805,-74.712,"Fort Lauderdale, FL",26.1216,-80.1288,489
"Worcester, MA",42.2653,-71.8794,"Fort Lauderdale, FL",26.1216,-80.1288,723
"Plattsburgh, NY",44.6927,-73.46600000000001,"Fort Lauderdale, FL",26.1216,-80.1288,488
"Niagara Falls, NY",43.0955,-79.0414,"Fort Lauderdale, FL",26.1216,-80.1288,430
"Los Angeles, CA",33.9731,-118.2479,"Detroit, MI",42.3474,-83.0604,4478
"Chicago, IL",41.9613,-87.8849,"Detroit, MI",42.3474,-83.0604,14497
"Boston, MA",42.3706,-71.027,"Detroit, MI",42.3474,-83.0604,7572
"Atlanta, GA",33.8444,-84.47399999999999,"Detroit, MI",42.3474,-83.0604,10937
"Washington, DC",38.9122,-77.0177,"Detroit, MI",42.3474,-83.0604,5442
"Las Vegas, NV",36.1721,-115.1224,"Detroit, MI",42.3474,-83.0604,6454
"Miami, FL",25.7791,-80.1978,"Detroit, MI",42.3474,-83.0604,2603
"Minneapolis, MN",44.9462,-93.2,"Detroit, MI",42.3474,-83.0604,5850
"Orlando, FL",28.5399,-81.3727,"Detroit, MI",42.3474,-83.0604,6156
"Seattle, WA",47.4323,-121.8034,"Detroit, MI",42.3474,-83.0604,4267
"Denver, CO",39.7263,-104.8568,"Detroit, MI",42.3474,-83.0604,6202
"Houston, TX",29.8131,-95.3098,"Detroit, MI",42.3474,-83.0604,4141
"Phoenix, AZ",33.704,-112.3518,"Detroit, MI",42.3474,-83.0604,6051
"Tampa, FL",27.9961,-82.58200000000001,"Detroit, MI",42.3474,-83.0604,4528
"Philadelphia, PA",40.0018,-75.1179,"Detroit, MI",42.3474,-83.0604,4551
"Salt Lake City, UT",40.7559,-111.8967,"Detroit, MI",42.3474,-83.0604,3032
"Charlotte, NC",35.26,-80.8042,"Detroit, MI",42.3474,-83.0604,6516
"Baltimore, MD",39.2946,-76.6252,"Detroit, MI",42.3474,-83.0604,5618
"New Orleans, LA",29.9605,-90.0753,"Detroit, MI",42.3474,-83.0604,2239
"Newark, NJ",40.7361,-74.2251,"Detroit, MI",42.3474,-83.0604,3784
"Cleveland, OH",41.5234,-81.5996,"Detroit, MI",42.3474,-83.0604,1706
"Jacksonville, FL",30.3375,-81.7686,"Detroit, MI",42.3474,-83.0604,268
"Nashville, TN",36.1657,-86.7781,"Detroit, MI",42.3474,-83.0604,4663
"Kansas City, MO",39.1024,-94.5986,"Detroit, MI",42.3474,-83.0604,3158
"Columbus, OH",40.0999,-83.0157,"Detroit, MI",42.3474,-83.0604,767
"Indianapolis, IN",39.775,-86.1093,"Detroit, MI",42.3474,-83.0604,1561
"Richmond, VA",37.5593,-77.4471,"Detroit, MI",42.3474,-83.0604,2016
"Pittsburgh, PA",40.4752,-79.9528,"Detroit, MI",42.3474,-83.0604,1125
"Savannah, GA",32.0749,-81.0883,"Detroit, MI",42.3474,-83.0604,321
"Memphis, TN",35.1693,-89.9904,"Detroit, MI",42.3474,-83.0604,1009
"Cincinnati, OH",39.1668,-84.5382,"Detroit, MI",42.3474,-83.0604,936
"Chattanooga, TN",35.0178,-85.2064,"Detroit, MI",42.3474,-83.0604,1083
"Greer, SC",34.8968,-82.2674,"Detroit, MI",42.3474,-83.0604,801
"Buffalo, NY",42.8967,-78.8846,"Detroit, MI",42.3474,-83.0604,1713
"Louisville, KY",38.189,-85.6768,"Detroit, MI",42.3474,-83.0604,370
"Tulsa, OK",36.0391,-95.8687,"Detroit, MI",42.3474,-83.0604,491
"Providence, RI",41.8228,-71.4145,"Detroit, MI",42.3474,-83.0604,1679
"Huntsville, AL",34.7269,-86.5673,"Detroit, MI",42.3474,-83.0604,308
"Des Moines, IA",41.6727,-93.5722,"Detroit, MI",42.3474,-83.0604,374
"Madison, WI",43.0696,-89.4239,"Detroit, MI",42.3474,-83.0604,3100
"Lexington, KY",38.0378,-84.6164,"Detroit, MI",42.3474,-83.0604,1111
"Dayton, OH",39.7505,-84.2686,"Detroit, MI",42.3474,-83.0604,972
"Manchester, NH",42.9929,-71.4633,"Detroit, MI",42.3474,-83.0604,775
"Hartford, CT",41.7801,-72.6771,"Detroit, MI",42.3474,-83.0604,2948
"Akron, OH",41.0449,-81.52,"Detroit, MI",42.3474,-83.0604,581
"Knoxville, TN",36.0323,-83.8848,"Detroit, MI",42.3474,-83.0604,183
"Albany, NY",42.6149,-73.9708,"Detroit, MI",42.3474,-83.0604,1048
"Fort Wayne, IN",41.0938,-85.0707,"Detroit, MI",42.3474,-83.0604,2240
"Rochester, NY",43.1315,-77.6085,"Detroit, MI",42.3474,-83.0604,720
"Peoria, IL",40.6931,-89.5898,"Detroit, MI",42.3474,-83.0604,977
"Myrtle Beach, SC",33.7587,-78.8044,"Detroit, MI",42.3474,-83.0604,946
"South Bend, IN",41.6727,-86.2535,"Detroit, MI",42.3474,-83.0604,2909
"Evansville, IN",37.9971,-87.575,"Detroit, MI",42.3474,-83.0604,1585
"Syracuse, NY",43.0214,-76.1977,"Detroit, MI",42.3474,-83.0604,954
"Portland, ME",43.6606,-70.2589,"Detroit, MI",42.3474,-83.0604,1092
"Traverse City, MI",44.693999999999996,-85.6763,"Detroit, MI",42.3474,-83.0604,1871
"Kalamazoo, MI",42.2736,-85.5457,"Detroit, MI",42.3474,-83.0604,1257
"Moline, IL",41.4906,-90.49799999999999,"Detroit, MI",42.3474,-83.0604,751
"Lansing, MI",42.7039,-84.6228,"Detroit, MI",42.3474,-83.0604,1550
"Atlantic City, NJ",39.3642,-74.4233,"Detroit, MI",42.3474,-83.0604,295
"State College, PA",40.7925,-77.8523,"Detroit, MI",42.3474,-83.0604,212
"Binghamton, NY",42.1463,-75.8865,"Detroit, MI",42.3474,-83.0604,1201
"Trenton, NJ",40.2805,-74.712,"Detroit, MI",42.3474,-83.0604,515
"Alpena, MI",45.07899999999999,-83.4602,"Detroit, MI",42.3474,-83.0604,999
"Bangor, ME",44.8242,-68.7918,"Detroit, MI",42.3474,-83.0604,621
"San Francisco, CA",37.7848,-122.7278,"Dallas, TX",32.7904,-96.8044,2825
"Los Angeles, CA",33.9731,-118.2479,"Dallas, TX",32.7904,-96.8044,5231
"Chicago, IL",41.9613,-87.8849,"Dallas, TX",32.7904,-96.8044,4569
"Atlanta, GA",33.8444,-84.47399999999999,"Dallas, TX",32.7904,-96.8044,6543
"Washington, DC",38.9122,-77.0177,"Dallas, TX",32.7904,-96.8044,5112
"Fort Lauderdale, FL",26.1216,-80.1288,"Dallas, TX",32.7904,-96.8044,1852
"Orlando, FL",28.5399,-81.3727,"Dallas, TX",32.7904,-96.8044,2316
"Denver, CO",39.7263,-104.8568,"Dallas, TX",32.7904,-96.8044,3960
"Houston, TX",29.8131,-95.3098,"Dallas, TX",32.7904,-96.8044,14070
"Phoenix, AZ",33.704,-112.3518,"Dallas, TX",32.7904,-96.8044,3452
"San Diego, CA",32.7185,-117.1593,"Dallas, TX",32.7904,-96.8044,1827
"Tampa, FL",27.9961,-82.58200000000001,"Dallas, TX",32.7904,-96.8044,1490
"Oakland, CA",37.7806,-122.2166,"Dallas, TX",32.7904,-96.8044,1572
"Baltimore, MD",39.2946,-76.6252,"Dallas, TX",32.7904,-96.8044,2598
"New Orleans, LA",29.9605,-90.0753,"Dallas, TX",32.7904,-96.8044,5095
"San Jose, CA",37.3894,-121.8868,"Dallas, TX",32.7904,-96.8044,993
"Milwaukee, WI",43.0113,-87.9584,"Dallas, TX",32.7904,-96.8044,635
"San Antonio, TX",29.4711,-98.5356,"Dallas, TX",32.7904,-96.8044,6787
"Austin, TX",30.3264,-97.7713,"Dallas, TX",32.7904,-96.8044,7635
"Kansas City, MO",39.1024,-94.5986,"Dallas, TX",32.7904,-96.8044,4780
"Pittsburgh, PA",40.4752,-79.9528,"Dallas, TX",32.7904,-96.8044,506
"Charleston, SC",32.7795,-79.9371,"Dallas, TX",32.7904,-96.8044,476
"Birmingham, AL",33.4564,-86.8019,"Dallas, TX",32.7904,-96.8044,1447
"Omaha, NE",41.2917,-96.1711,"Dallas, TX",32.7904,-96.8044,524
"Memphis, TN",35.1693,-89.9904,"Dallas, TX",32.7904,-96.8044,1243
"Oklahoma City, OK",35.3513,-97.4953,"Dallas, TX",32.7904,-96.8044,2072
"El Paso, TX",31.7584,-106.4783,"Dallas, TX",32.7904,-96.8044,2784
"Albuquerque, NM",35.1996,-106.6448,"Dallas, TX",32.7904,-96.8044,3450
"Little Rock, AR",34.7483,-92.2819,"Dallas, TX",32.7904,-96.8044,2214
"Panama City, FL",30.1606,-85.6494,"Dallas, TX",32.7904,-96.8044,305
"Lubbock, TX",33.5865,-101.8606,"Dallas, TX",32.7904,-96.8044,3444
"Amarillo, TX",35.2032,-101.8421,"Dallas, TX",32.7904,-96.8044,2674
"San Francisco, CA",37.7848,-122.7278,"Miami, FL",25.7791,-80.1978,2395
"Chicago, IL",41.9613,-87.8849,"Miami, FL",25.7791,-80.1978,8831
"Boston, MA",42.3706,-71.027,"Miami, FL",25.7791,-80.1978,5032
"Atlanta, GA",33.8444,-84.47399999999999,"Miami, FL",25.7791,-80.1978,11440
"Washington, DC",38.9122,-77.0177,"Miami, FL",25.7791,-80.1978,8085
"Las Vegas, NV",36.1721,-115.1224,"Miami, FL",25.7791,-80.1978,3233
"Orlando, FL",28.5399,-81.3727,"Miami, FL",25.7791,-80.1978,6883
"Seattle, WA",47.4323,-121.8034,"Miami, FL",25.7791,-80.1978,740
"Houston, TX",29.8131,-95.3098,"Miami, FL",25.7791,-80.1978,6187
"Phoenix, AZ",33.704,-112.3518,"Miami, FL",25.7791,-80.1978,1442
"Tampa, FL",27.9961,-82.58200000000001,"Miami, FL",25.7791,-80.1978,4248
"Philadelphia, PA",40.0018,-75.1179,"Miami, FL",25.7791,-80.1978,5608
"Charlotte, NC",35.26,-80.8042,"Miami, FL",25.7791,-80.1978,6309
"Baltimore, MD",39.2946,-76.6252,"Miami, FL",25.7791,-80.1978,2135
"Newark, NJ",40.7361,-74.2251,"Miami, FL",25.7791,-80.1978,6042
"Jacksonville, FL",30.3375,-81.7686,"Miami, FL",25.7791,-80.1978,375
"Nashville, TN",36.1657,-86.7781,"Miami, FL",25.7791,-80.1978,159
"Austin, TX",30.3264,-97.7713,"Miami, FL",25.7791,-80.1978,564
"Kansas City, MO",39.1024,-94.5986,"Miami, FL",25.7791,-80.1978,423
"Richmond, VA",37.5593,-77.4471,"Miami, FL",25.7791,-80.1978,78
"Charleston, SC",32.7795,-79.9371,"Miami, FL",25.7791,-80.1978,255
"Birmingham, AL",33.4564,-86.8019,"Miami, FL",25.7791,-80.1978,577
"Memphis, TN",35.1693,-89.9904,"Miami, FL",25.7791,-80.1978,151
"Norfolk, VA",36.8466,-76.2855,"Miami, FL",25.7791,-80.1978,240
"Tulsa, OK",36.0391,-95.8687,"Miami, FL",25.7791,-80.1978,105
"Pensacola, FL",30.4223,-87.2248,"Miami, FL",25.7791,-80.1978,499
"Tallahassee, FL",30.4286,-84.2593,"Miami, FL",25.7791,-80.1978,447
"Gainesville, FL",29.6489,-82.325,"Miami, FL",25.7791,-80.1978,651
"Key West, FL",24.6557,-81.3824,"Miami, FL",25.7791,-80.1978,576
"Eagle, CO",39.6341,-106.7588,"Miami, FL",25.7791,-80.1978,273
"San Francisco, CA",37.7848,-122.7278,"Long Beach, CA",33.8043,-118.20100000000001,2294
"Las Vegas, NV",36.1721,-115.1224,"Long Beach, CA",33.8043,-118.20100000000001,2917
"Seattle, WA",47.4323,-121.8034,"Long Beach, CA",33.8043,-118.20100000000001,1707
"Anchorage, AK",61.2116,-149.8761,"Long Beach, CA",33.8043,-118.20100000000001,226
"Oakland, CA",37.7806,-122.2166,"Long Beach, CA",33.8043,-118.20100000000001,3125
"Sacramento, CA",38.3805,-121.5554,"Long Beach, CA",33.8043,-118.20100000000001,1445
"San Francisco, CA",37.7848,-122.7278,"San Luis Obispo, CA",35.2635,-120.6509,2248
"Los Angeles, CA",33.9731,-118.2479,"San Luis Obispo, CA",35.2635,-120.6509,2883
"Los Angeles, CA",33.9731,-118.2479,"Fresno, CA",36.8411,-119.801,3888
"Denver, CO",39.7263,-104.8568,"Fresno, CA",36.8411,-119.801,2411
"San Francisco, CA",37.7848,-122.7278,"Orlando, FL",28.5399,-81.3727,1910
"Los Angeles, CA",33.9731,-118.2479,"Orlando, FL",28.5399,-81.3727,5577
"Chicago, IL",41.9613,-87.8849,"Orlando, FL",28.5399,-81.3727,15378
"Boston, MA",42.3706,-71.027,"Orlando, FL",28.5399,-81.3727,6420
"Atlanta, GA",33.8444,-84.47399999999999,"Orlando, FL",28.5399,-81.3727,17956
"Washington, DC",38.9122,-77.0177,"Orlando, FL",28.5399,-81.3727,11349
"Las Vegas, NV",36.1721,-115.1224,"Orlando, FL",28.5399,-81.3727,2242
"Miami, FL",25.7791,-80.1978,"Orlando, FL",28.5399,-81.3727,6881
"Fort Lauderdale, FL",26.1216,-80.1288,"Orlando, FL",28.5399,-81.3727,1463
"Seattle, WA",47.4323,-121.8034,"Orlando, FL",28.5399,-81.3727,1269
"Denver, CO",39.7263,-104.8568,"Orlando, FL",28.5399,-81.3727,6602
"Houston, TX",29.8131,-95.3098,"Orlando, FL",28.5399,-81.3727,8808
"San Diego, CA",32.7185,-117.1593,"Orlando, FL",28.5399,-81.3727,1225
"Detroit, MI",42.3474,-83.0604,"Orlando, FL",28.5399,-81.3727,6157
"Philadelphia, PA",40.0018,-75.1179,"Orlando, FL",28.5399,-81.3727,10358
"Salt Lake City, UT",40.7559,-111.8967,"Orlando, FL",28.5399,-81.3727,2764
"Dallas, TX",32.7904,-96.8044,"Orlando, FL",28.5399,-81.3727,2312
"Charlotte, NC",35.26,-80.8042,"Orlando, FL",28.5399,-81.3727,6609
"Baltimore, MD",39.2946,-76.6252,"Orlando, FL",28.5399,-81.3727,7418
"New Orleans, LA",29.9605,-90.0753,"Orlando, FL",28.5399,-81.3727,2637
"Newark, NJ",40.7361,-74.2251,"Orlando, FL",28.5399,-81.3727,11296
"Cleveland, OH",41.5234,-81.5996,"Orlando, FL",28.5399,-81.3727,2844
"Nashville, TN",36.1657,-86.7781,"Orlando, FL",28.5399,-81.3727,3088
"San Antonio, TX",29.4711,-98.5356,"Orlando, FL",28.5399,-81.3727,1043
"Columbus, OH",40.0999,-83.0157,"Orlando, FL",28.5399,-81.3727,2330
"Indianapolis, IN",39.775,-86.1093,"Orlando, FL",28.5399,-81.3727,2858
"Pittsburgh, PA",40.4752,-79.9528,"Orlando, FL",28.5399,-81.3727,3212
"Omaha, NE",41.2917,-96.1711,"Orlando, FL",28.5399,-81.3727,282
"Cincinnati, OH",39.1668,-84.5382,"Orlando, FL",28.5399,-81.3727,1974
"Buffalo, NY",42.8967,-78.8846,"Orlando, FL",28.5399,-81.3727,3256
"Louisville, KY",38.189,-85.6768,"Orlando, FL",28.5399,-81.3727,839
"Norfolk, VA",36.8466,-76.2855,"Orlando, FL",28.5399,-81.3727,926
"Providence, RI",41.8228,-71.4145,"Orlando, FL",28.5399,-81.3727,4332
"Dayton, OH",39.7505,-84.2686,"Orlando, FL",28.5399,-81.3727,481
"Manchester, NH",42.9929,-71.4633,"Orlando, FL",28.5399,-81.3727,1546
"Hartford, CT",41.7801,-72.6771,"Orlando, FL",28.5399,-81.3727,3557
"Grand Rapids, MI",42.9842,-85.6291,"Orlando, FL",28.5399,-81.3727,600
"Colorado Springs, CO",38.8615,-104.8578,"Orlando, FL",28.5399,-81.3727,63
"White Plains, NY",41.033,-73.7652,"Orlando, FL",28.5399,-81.3727,2604
"Harrisburg, PA",40.2618,-76.8831,"Orlando, FL",28.5399,-81.3727,85
"Atlantic City, NJ",39.3642,-74.4233,"Orlando, FL",28.5399,-81.3727,1588
"Trenton, NJ",40.2805,-74.712,"Orlando, FL",28.5399,-81.3727,1007
"Latrobe, PA",40.2926,-79.4103,"Orlando, FL",28.5399,-81.3727,688
"Wilmington, DE",39.7378,-75.5497,"Orlando, FL",28.5399,-81.3727,66
"San Francisco, CA",37.7848,-122.7278,"Redding, CA",40.5605,-122.4116,1780
"San Francisco, CA",37.7848,-122.7278,"Monterey, CA",36.5802,-121.8443,1589
"Phoenix, AZ",33.704,-112.3518,"Monterey, CA",36.5802,-121.8443,1212
"San Francisco, CA",37.7848,-122.7278,"Tucson, AZ",32.2139,-110.9694,1542
"Chicago, IL",41.9613,-87.8849,"Tucson, AZ",32.2139,-110.9694,2567
"Atlanta, GA",33.8444,-84.47399999999999,"Tucson, AZ",32.2139,-110.9694,1358
"Las Vegas, NV",36.1721,-115.1224,"Tucson, AZ",32.2139,-110.9694,2309
"Denver, CO",39.7263,-104.8568,"Tucson, AZ",32.2139,-110.9694,3983
"Houston, TX",29.8131,-95.3098,"Tucson, AZ",32.2139,-110.9694,2161
"Denver, CO",39.7263,-104.8568,"Bakersfield, CA",35.3866,-119.0171,1337
"Los Angeles, CA",33.9731,-118.2479,"Kansas City, MO",39.1024,-94.5986,2715
"Chicago, IL",41.9613,-87.8849,"Kansas City, MO",39.1024,-94.5986,9574
"Boston, MA",42.3706,-71.027,"Kansas City, MO",39.1024,-94.5986,1285
"Atlanta, GA",33.8444,-84.47399999999999,"Kansas City, MO",39.1024,-94.5986,7789
"Washington, DC",38.9122,-77.0177,"Kansas City, MO",39.1024,-94.5986,1615
"Minneapolis, MN",44.9462,-93.2,"Kansas City, MO",39.1024,-94.5986,4374
"Orlando, FL",28.5399,-81.3727,"Kansas City, MO",39.1024,-94.5986,2200
"Seattle, WA",47.4323,-121.8034,"Kansas City, MO",39.1024,-94.5986,1320
"Denver, CO",39.7263,-104.8568,"Kansas City, MO",39.1024,-94.5986,5492
"Houston, TX",29.8131,-95.3098,"Kansas City, MO",39.1024,-94.5986,3967
"Phoenix, AZ",33.704,-112.3518,"Kansas City, MO",39.1024,-94.5986,4278
"Tampa, FL",27.9961,-82.58200000000001,"Kansas City, MO",39.1024,-94.5986,1049
"Detroit, MI",42.3474,-83.0604,"Kansas City, MO",39.1024,-94.5986,3156
"Dallas, TX",32.7904,-96.8044,"Kansas City, MO",39.1024,-94.5986,4770
"Baltimore, MD",39.2946,-76.6252,"Kansas City, MO",39.1024,-94.5986,1736
"Milwaukee, WI",43.0113,-87.9584,"Kansas City, MO",39.1024,-94.5986,1302
"Nashville, TN",36.1657,-86.7781,"Kansas City, MO",39.1024,-94.5986,2419
"Fort Myers, FL",26.6306,-81.8506,"Kansas City, MO",39.1024,-94.5986,100
"Cincinnati, OH",39.1668,-84.5382,"Kansas City, MO",39.1024,-94.5986,259
"Albuquerque, NM",35.1996,-106.6448,"Kansas City, MO",39.1024,-94.5986,693
"Los Angeles, CA",33.9731,-118.2479,"Cleveland, OH",41.5234,-81.5996,1880
"Chicago, IL",41.9613,-87.8849,"Cleveland, OH",41.5234,-81.5996,11012
"Washington, DC",38.9122,-77.0177,"Cleveland, OH",41.5234,-81.5996,3418
"Las Vegas, NV",36.1721,-115.1224,"Cleveland, OH",41.5234,-81.5996,2793
"Minneapolis, MN",44.9462,-93.2,"Cleveland, OH",41.5234,-81.5996,1721
"Fort Lauderdale, FL",26.1216,-80.1288,"Cleveland, OH",41.5234,-81.5996,1732
"Orlando, FL",28.5399,-81.3727,"Cleveland, OH",41.5234,-81.5996,2845
"Denver, CO",39.7263,-104.8568,"Cleveland, OH",41.5234,-81.5996,3106
"Houston, TX",29.8131,-95.3098,"Cleveland, OH",41.5234,-81.5996,2734
"Tampa, FL",27.9961,-82.58200000000001,"Cleveland, OH",41.5234,-81.5996,1104
"Philadelphia, PA",40.0018,-75.1179,"Cleveland, OH",41.5234,-81.5996,260
"Baltimore, MD",39.2946,-76.6252,"Cleveland, OH",41.5234,-81.5996,2473
"Newark, NJ",40.7361,-74.2251,"Cleveland, OH",41.5234,-81.5996,3394
"Nashville, TN",36.1657,-86.7781,"Cleveland, OH",41.5234,-81.5996,1767
"Charleston, SC",32.7795,-79.9371,"Cleveland, OH",41.5234,-81.5996,21
"Hartford, CT",41.7801,-72.6771,"Cleveland, OH",41.5234,-81.5996,270
"Myrtle Beach, SC",33.7587,-78.8044,"Cleveland, OH",41.5234,-81.5996,384
"San Francisco, CA",37.7848,-122.7278,"Santa Maria, CA",34.9545,-120.4324,1034
"Los Angeles, CA",33.9731,-118.2479,"Santa Maria, CA",34.9545,-120.4324,248
"San Francisco, CA",37.7848,-122.7278,"Lihue, HI",21.9816,-159.3683,1003
"Seattle, WA",47.4323,-121.8034,"Lihue, HI",21.9816,-159.3683,1209
"Kahului, HI",20.8814,-156.4783,"Lihue, HI",21.9816,-159.3683,2852
"Honolulu, HI",24.8598,-168.0218,"Lihue, HI",21.9816,-159.3683,12957
"Oakland, CA",37.7806,-122.2166,"Lihue, HI",21.9816,-159.3683,450
"San Jose, CA",37.3894,-121.8868,"Lihue, HI",21.9816,-159.3683,418
"San Francisco, CA",37.7848,-122.7278,"Milwaukee, WI",43.0113,-87.9584,812
"Los Angeles, CA",33.9731,-118.2479,"Milwaukee, WI",43.0113,-87.9584,825
"Chicago, IL",41.9613,-87.8849,"Milwaukee, WI",43.0113,-87.9584,10180
"Atlanta, GA",33.8444,-84.47399999999999,"Milwaukee, WI",43.0113,-87.9584,7023
"Washington, DC",38.9122,-77.0177,"Milwaukee, WI",43.0113,-87.9584,2036
"Las Vegas, NV",36.1721,-115.1224,"Milwaukee, WI",43.0113,-87.9584,2676
"Minneapolis, MN",44.9462,-93.2,"Milwaukee, WI",43.0113,-87.9584,5145
"Fort Lauderdale, FL",26.1216,-80.1288,"Milwaukee, WI",43.0113,-87.9584,692
"Orlando, FL",28.5399,-81.3727,"Milwaukee, WI",43.0113,-87.9584,2810
"Denver, CO",39.7263,-104.8568,"Milwaukee, WI",43.0113,-87.9584,4742
"Phoenix, AZ",33.704,-112.3518,"Milwaukee, WI",43.0113,-87.9584,3073
"Detroit, MI",42.3474,-83.0604,"Milwaukee, WI",43.0113,-87.9584,3831
"Baltimore, MD",39.2946,-76.6252,"Milwaukee, WI",43.0113,-87.9584,1892
"Cleveland, OH",41.5234,-81.5996,"Milwaukee, WI",43.0113,-87.9584,1388
"Fort Myers, FL",26.6306,-81.8506,"Milwaukee, WI",43.0113,-87.9584,1054
"Cincinnati, OH",39.1668,-84.5382,"Milwaukee, WI",43.0113,-87.9584,773
"San Francisco, CA",37.7848,-122.7278,"San Antonio, TX",29.4711,-98.5356,765
"Los Angeles, CA",33.9731,-118.2479,"San Antonio, TX",29.4711,-98.5356,3059
"Chicago, IL",41.9613,-87.8849,"San Antonio, TX",29.4711,-98.5356,3410
"Minneapolis, MN",44.9462,-93.2,"San Antonio, TX",29.4711,-98.5356,480
"Orlando, FL",28.5399,-81.3727,"San Antonio, TX",29.4711,-98.5356,1045
"Denver, CO",39.7263,-104.8568,"San Antonio, TX",29.4711,-98.5356,3744
"Houston, TX",29.8131,-95.3098,"San Antonio, TX",29.4711,-98.5356,7691
"San Diego, CA",32.7185,-117.1593,"San Antonio, TX",29.4711,-98.5356,1370
"Tampa, FL",27.9961,-82.58200000000001,"San Antonio, TX",29.4711,-98.5356,713
"Philadelphia, PA",40.0018,-75.1179,"San Antonio, TX",29.4711,-98.5356,331
"Dallas, TX",32.7904,-96.8044,"San Antonio, TX",29.4711,-98.5356,6722
"Baltimore, MD",39.2946,-76.6252,"San Antonio, TX",29.4711,-98.5356,1676
"New Orleans, LA",29.9605,-90.0753,"San Antonio, TX",29.4711,-98.5356,631
"Newark, NJ",40.7361,-74.2251,"San Antonio, TX",29.4711,-98.5356,568
"Nashville, TN",36.1657,-86.7781,"San Antonio, TX",29.4711,-98.5356,1307
"El Paso, TX",31.7584,-106.4783,"San Antonio, TX",29.4711,-98.5356,1740
"Los Angeles, CA",33.9731,-118.2479,"Albuquerque, NM",35.1996,-106.6448,3217
